,날짜,기업명,정제된 댓글,상승_하락
11863,2023-02-01,HMM,재계 서열 계단 뛴다 매물에 들썩이는 기업들 재계 서열 계단 뛴다 매물에 들썩이는 기업들 입력 수정 지난해 자산규모 조 재계서열 위로 추산인수와 동시에 서열 껑충 포스코 현대글로비스 등 위권 인수 유인은 적어 그룹 그룹 하림그룹인수 매력도는 높아져 재계 서열 계단 뛴다 매물에 들썩이는 기업들 김익환의 컴퍼니워치 인수는 재계 서열을 끌어올릴 수 있는 마지막 매물입니다 매각이 본격화하면서 재계가 들썩이고 있다 이 회사가 보유한 현금성 자산만 조원을 웃도는 데다 재계 서열 자산기준 은 위다 인수와 함께 넉넉한 현금성 자산을 확보하는 것은 물론 재계 순위도 큰 폭 뜀박질하게 된다 대기업집단 서열 최하위인 위 농심 기업이 인수해도 위권에 진입하게 된다 인수 후보로 거론되는 현대글로비스 포스코그룹 그룹 그룹 하림그룹 등도 인수 과정에서 이 점을 고려할 전망이다 일 금융감독원에 따르면 의 지난해 월 말 자산규모는 조 억원으로 집계됐다 작년 연말은 조원을 돌파한 것으로 추산된다 이 가운데 현금성자산 현금 기타유동금융자산 당기손익인식자산 등 은 조 억원에 달했다 작년 말 조 억원 보다 조원 넘게 늘었다 자산총액은 공정거래위원회가 대기업집단의 서열을 나누는 척도로 쓴다 재계에서도 공정위의 대기업집단 순위를 재계 서열을 가르는 지표로 사용한다 작년 등은 삼성으로 자산규모는 조 억원에 달했다 조 억원 현대자동차 조 억원 조 억원 롯데 조 억원 포스코 조 억원 한화 조 억원 조 억원 현대 조 억원 농협 조 억원 등이 위권 대기업으로 집계됐다 최하위인 등은 농심으로 자산규모는 조 억원이었다 재계 위권 밖 대기업이 을 인수하는 순간 위권에 진입할 수 있는 셈이다 그만큼 재계 순위 위권 밖 대기업의 인수 유인이 크다는 분석이 많다 에 눈독 들이는 기업들도 이 같은 점을 고려해 인수합병 전략을 짜고 있다,1
11864,2023-02-01,HMM,내일 발표다 무슨말인지 알지 개폭락이란 얘기다외국인들 오늘 실컷사고개미들 위에 태운다음에내일이나 낼모레 개패대기치듯 도망간다낼부터 한번 봐라얘 뿐만아니라코스피 작살나는거 낼부터 보게될거다농담같지 원래 쳐맞기전까진 그럴싸한 계획이 있지맞을때 정신이 훅 들거다,1
11865,2023-02-01,HMM,일뒤 포스터 배송도착 만원 기원 일뒤에 만원짜리 새겨진 포스터 도착함 포스터 오면 바로 벽에 걸어야겠다 만원 기원함,1
11866,2023-02-01,HMM,오늘 공매도 만 천주 우리 공매충 오빠 거시기처럼 쪼그라들었네 많이 쫄았네 공매충도 이제 총알 다 떨어져가네 요즘은 호가창도 안보고 게시판도 안보게 되네요 그냥 심심하면 한번씩 게시판 보고 이렇게 맘 편한 종목도 드물듯 아무튼 월 말까지 고고싱,1
11867,2023-02-01,HMM,마니도 안바랜다 주총날배당 더하기 주가 만오천 기대한다 삼성이 묵어야 시너지 효과최고 한국이 잘산다,1
11868,2023-02-01,HMM,현대 어쩌면 현대 정부에서 급작스레 전기차 혜택을 주네요 모종의 딜 이래도 좋고 저래도 좋고 누가 가져가든 대기업이 가져가서 우리 흠이 주주들 얼굴에 웃음꽃 피게 되기를,1
11869,2023-02-01,HMM,주가가 일선 위에 안착 한번 올라가 보자 네 이놈,1
11870,2023-02-01,HMM,유조선 척으로 시작한 년 아세아상선 인수로 지금의 까지 제 개인적으로 찬티 안티 떠나서매각이 성사 된다면고 정주영 회장님 품으로 다시 복귀하길 합니다 현대에서 다시 새출발하길,1
11871,2023-02-01,HMM,곧 미국 금리 다시 발표하는데 예상했던것과 다르게 나오면서코스피 나락 간다 내 말이 진짠가 아닌가 곧 겪어보셈 난 지금 모든 주식 다 빼놨음 현금화시킴,1
11872,2023-02-01,HMM,종토방 공매충들 조용하노 한강갔나요 물 차가울텐데들어가서 좀만버텨요눈뜨면 천국일것입니다,1
11873,2023-02-01,HMM,궁금한게 년기사 보면 년 하반기부터 적자 년도 기사보면 년도 하반기부터 적자 가능성 크다고 그때 당시 덩걸이도 그리말하구 기사에서도 엄청 겁주고 그때부터 공매도가 엄청 때려서 지금 이렇게 떨어졌는데 웃긴게 년도 영업이익으로만 보면 코스피 위 아닌가요 물론 분기실적이 아직 안나왔지만요 분기 실적 또한 코스피 위로 나오게된다면 이만한 기업이 케 힘을 못내는지 분기실적 조만 넘어도 대한민국 위기업인데 분기실적 어느정도 나올까요 다른기업들보면 분기에 매출이 예상보다 억이상만 올라도 서프라이즈니 뭐니 하면서 주가 팍팍뛰는데 분기 마이너스로 예측해서 주가 떨어졌는데 플러스뿐아니라 조원 이상의 흑자니 분기 실적나올때부터 기대해봅니다 여기서 또 말도안되는 기사내거나하면 진짜 고소해야할듯합니다,1
11874,2023-02-01,HMM,일선 위에탔다 나두면 천천이 갈기다,1
11875,2023-02-01,HMM,공매충들 짖어댈수록 빨리 간다 다음주 층 까지 본다 공매충들 짖음이 더욱 잦을 수록 더빨리 간다 신규 입성자들 주주된거 축하한다 종토방은 다중인격 도라이들 많으니 참고들만 하시고 는 고름이라 신고로 짜내야 함,1
11876,2023-02-01,HMM,배당락 이후 턴어라운드 상승에 쪽박찬 안티 하수 말 듣고 수익 못낸 주주분 손 거래일째 전부 틀리는 하수 안티 말을 들었단 말입니까 이론 개뿔도 모르면서 아는체하는 안티 하수야 니들은 주주 손실나게 하는 주범이다 아가리 닥쳐라,1
11877,2023-02-01,HMM,쳐물린놈들이 한트럭 불쌍한놈들 형은 만때 팔고 니들 구경보는 재미로 산다,1
11878,2023-02-01,HMM,하림이 인수하겟네 팬오션 사야지 멍청한것들,1
11879,2023-02-01,HMM,오늘 짜장면 잘먹었지 낼은 육계장 먹을 시간이다 대폭락 악플 금지,1
11880,2023-02-01,HMM,일봉차트 일선 일선 올라왔고 슬슬 정배열 모양나오고 상승추세 같은데어떻게들 보시나요,1
11881,2023-02-01,HMM,오늘 투자자보니 개쫄보 멍청이 개미들 다 팔았고 외인 기관등 싼값에 매수했네요 매각할때까지 이 꽉깨물고 존버하라니까 뇌없는 공매충들 말에 현혹되가지고,1
11882,2023-02-01,HMM,오늘 천주 팔아넘긴 깸이들 감솨 넘넘 고마워,1
11883,2023-02-01,HMM,어차피 잔돈 먹고 나갈 깸이들은 이렇게 쌀 때 나가주는 게더 좋음,1
11884,2023-02-01,HMM,내일은 상승 예상 오늘 미 결과와 파월의장 연설내용이 비둘기파적이면,1
11885,2023-02-01,HMM,매매동향 개미만 팔고 나머지 관련자 전부 매수 하였음,1
11886,2023-02-01,HMM,종가 원 내일 원 모래 원 다음주 원 이번달말 원,1
11887,2023-02-01,HMM,매수 걸어놨다 에 일단 선발대 개 걸어놨다끼워줘라,1
11888,2023-02-01,HMM,종가예측 오늘종가 내일종가 모레종가,1
11889,2023-02-01,HMM,어어어어 어어 이것들이 매도를하더니 매수로 돌아섯눼 야 한가지만 해라 대머리야 이것들이 중심을 못잡눼,1
11890,2023-02-01,HMM,딱 거래하는거 보면 피빨기하고 물량 개미한테 넘기고토까는 단타성 패턴 고로 들어가면 아우성친다,1
11891,2023-02-01,HMM,영 부인 모셔서 주갈 올려 주라고 해야 것네 넘 안올라,1
11892,2023-02-01,HMM,시총 조 가즈아,1
11893,2023-02-01,HMM,낼은 머잖아 만원도 금년 안에 보겠지,1
11894,2023-02-01,HMM,추종 개미들아 고지가 얼마안남았다 전진앞으로 시장가 매수 고고,1
11895,2023-02-01,HMM,시 분 전원입장외인 개인 기관,1
11896,2023-02-01,HMM,난 쌍쌍 파티를 하고 있다 맥스트 기분 조 으 다 먹을거 천지 삐깔이다 하수 안티야 그거 다 팔아서 매수한다,1
11897,2023-02-01,HMM,오늘 끝자락에 산 개미들은 몇년 물린다에 건다 항상 그렇지다음날 원 빼려고오늘 원 올리는거임내일 외인 기관 쫙 판다낼 함봐라뭐하나 알려줌오늘 미국주식 개폭락,1
11898,2023-02-01,HMM,오늘 끝자락에 산 개미들은 몇년 물린다에 건다 항상 그렇지다음날 원 빼려고오늘 원 올리는거임내일 외인 기관 쫙 판다낼 함봐라뭐하나 알려줌오늘 미국주식 개폭락,1
11899,2023-02-01,HMM,팔아라 종가에 좀 사보자꾸나이득날때 팔아라,1
11900,2023-02-01,HMM,하이닉스 적자 난거 봐라 이 종목은 상한가 가야 하지 않나 왜 나라가 주주들의 자산을 침해하나 곳간에 조 넘게 현금 있지 매년 몇 조씩 벌지 엠병 근데 주가는 이 꼬라지가 이게 뭐고,1
11901,2023-02-01,HMM,형이다 주식체결 알미리뚜까증권 체결수 주체결단까 원,1
11902,2023-02-01,HMM,오늘 딱 만 올려라 안올리는거냐 못올리는거냐 주포 세력들 화이팅,1
11903,2023-02-01,HMM,그거알지 은 상승할때 무조건 팔아야된다는거 상승다음날 무조건 개폭락 이건 공식이고 진리야 내일 또 욕 한바가지 있는 글들 많겠네 종토방에,1
11904,2023-02-01,HMM,내일은 다 늦기전에 빨리 사소,1
11905,2023-02-01,HMM,흠 바퀴벌레 슬금슬금 겨나오네,1
11906,2023-02-01,HMM,오늘 빨간불이지 내일은 빠진다 껄껄껄,1
11907,2023-02-01,HMM,전나게 떨어질 자린데,1
11908,2023-02-01,HMM,이씨 좀 벗어나보자 돌겠네,1
11909,2023-02-01,HMM,게잡주일뿐 어케가겠니 골로 가겠지,1
11910,2023-02-01,HMM,샤 빵 원인거알지 배당금 기대함 설마 샤 빵 개보다도 적겠어,1
11911,2023-02-01,HMM,음 프로그램이 재미있군 그래 공매야 니들 햇깔리냐 에라이 대머리 까진늠들아 우히히,1
11912,2023-02-01,HMM,에그 또 후반으로 갈수록 힘 빠지네 후반에는 왜 힘을 못쓰남 다시 힘내서 밀어올리자 개미들도 다시 한번 치고 올라갈수있도록 힘을 모아 줍시다,1
11913,2023-02-01,HMM,골드만싹스 만 주 매수했네요 골드만이 양봉에 매수해줬어요,1
11914,2023-02-01,HMM,배당얼마주려나 작년보다는 많이 주겠지,1
11915,2023-02-01,HMM,월 일 이쯤됐으면 그냥 배당금 얼마 이야기해라계산좀해보자 천원으로계산하리 원으로이야기하리,1
11916,2023-02-01,HMM,장초 주 판 형들 사랑해 만원 입금됐어,1
11917,2023-02-01,HMM,오늘입성 한번 먹어보자,1
11918,2023-02-01,HMM,형들이 씨게 판 돈 내가 다먹네 호호호,1
11919,2023-02-01,HMM,하 올라서 좋긴한데 이거 젠장 거래량 우울한데 뭐있는거 같은데,1
11920,2023-02-01,HMM,님은 연기금이 투자를잘한다고댓글 달으셔는데 잘했죠 테슬라투자는 신의 한수였는데 그담에는 먼가요 연기금 작년 수익률 마이너스 수익률이라고 알고있는데,1
11921,2023-02-01,HMM,제자리뛰기도 오래하면 다리가 튼튼해진다 높이뛰기 너비뛰기 장대높이뛰기 장대는 이미 준비돼있음 가 가능해진다,1
11922,2023-02-01,HMM,딴건 몰라도 은 들고있으면 만원은 올거야 나혼자 희망회로 돌려봄니다소액 주주들 화이팅,1
11923,2023-02-01,HMM,일 선 위에 안착해서 끝나자 맨발벗고 뛰자,1
11924,2023-02-01,HMM,대차상환 중이군,1
11925,2023-02-01,HMM,재계 서열 계단 뛴다 매물에 들썩이는 기업들 오늘자 뉴스 기사 퍼옴,1
11926,2023-02-01,HMM,골드만 매수 끝이냐 매수 멈추니 내려가네,1
11927,2023-02-01,HMM,다들 봐라 솔직히 인정할껀 하자 어제 시 뉴스 찌라시에 상환 검토 이거 하나만으로오늘 주가 아 무리 못해도 이상 슈팅 나와야 맞는거다 안움직인다는건 주가 올릴 맘이 없다는거 아니냐 인정할건 좀 하자 찬퀴벌레 쉐리들아,1
11928,2023-02-01,HMM,기대보다 이거 기대보다 더 오르겠는걸 슛팅 계획을 빨리 땡긴것 같은데,1
11929,2023-02-01,HMM,들 이리재고 저리재고 채권 인수 하고 주식은 돈 많이 주는 쪽으로 넘겨 이러다 매각 불발 된다 이런거 사채업자들이나 하는거잖어 돈없어면 넘겨 원에 전량 매입 해주께 원 먹어면 되잖어 빨리 넘겨 원 까지 주꾸마,1
11930,2023-02-01,HMM,여기서 멈추지말고 갈때 확 가자 밀오올려 다시 슬금슬금 기어올라가,1
11931,2023-02-01,HMM,피난공고 웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥 시민분들께 알립니다 해당 주식에 공매융단폭격이 있을 예정입니다 시민분들께서는 신속히 탈출하여 안전하게 대피하시길 바랍니다 공매융단폭격이 빠른시일내에 있을 예정입니다 목숨을 소중히 하시고 빠르게 탈출 하십시오 웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥웨에에에에에에에에에에에엥,1
11932,2023-02-01,HMM,상환 검토 기사정도면 는 가야되는거 아님 거래량 너무하네,1
11933,2023-02-01,HMM,오늘 이렇게 오르고 내일 원 뺀다,1
11934,2023-02-01,HMM,상한가 가불자 뭐가 두렵냐 밀어붙여,1
11935,2023-02-01,HMM,삼성이 가져가라,1
11936,2023-02-01,HMM,배 띄워라 배 띄워라 배가 너무 크다 하수 안티야 뒤에서 불어라 큰 아가리로 우잉,1
11937,2023-02-01,HMM,오 프램도 이제 매도 줄이기시작했네 이대로 가면 오후장에 확 더 오를듯하네요,1
